,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,Microsoft Academic Paper ID,WHO #Covidence,has_full_text,full_text_file
467,b86a3636b5566548024bfe7c74fbb1378d90c9e6,Elsevier,Recombination in RNA,10.1016/0092-8674(82)90454-8,,6295637.0,els-covid,"Abstract The aphthovirus genome consists of a single molecule of single-stranded RNA that encodes all the virus-induced proteins. We isolated recombinant aphthoviruses from cells simultaneously infected with temperature-sensitive mutants of two different subtype strains. Analysis of the proteins induced by 16 independently generated recombinants revealed two types of protein pattern, which were consistent with single genetic crossovers on the 5′ side and 3′ side, respectively, of the central P34-coding region. Recombinants invariably inherited all four coat proteins from the same parent, and novel recombinant proteins were not observed. RNAase T1 fingerprints of virus RNA, prepared from representatives of each recombinant type, confirmed the approximate crossover sites that had been deduced from the inheritance of proteins. These fingerprints provide molecular evidence of recombination at the level of RNA and demonstrate the potential of RNA recombination for producing genetic diversity among picornaviruses.",1982-07-31,"King, Andrew M.Q.; McCahon, David; Slade, William R.; Newman, John W.I.",Cell,,,True,custom_license
468,507ca6291af719a7d32dab7474ff70d0036c4925,Elsevier,O-linked oligosaccharides are acquired by herpes simplex virus glycoproteins in the Golgi apparatus,10.1016/0092-8674(83)90083-1,,6299584.0,els-covid,"Abstract The O-linked oligosaccharides on mature forms of herpes simplex virus type 1 (HSV1) glycoproteins were characterized, and were found to account largely for the lower electrophoretic mobilities of these forms relative to the mobilities of immature forms. Other posttranslational modifications of HSV1 glycoproteins (designated gB, gC, gD and gE) were related temporally to the discrete shifts in electrophoretic mobilities that signal acquisition of the O-linked oligosaccharides. Fatty acid acylation (principally of gE) could be detected just prior to the shifts, whereas conversion of high-mannosetype N-linked oligosaccharides to the complex type occurred coincident with the shifts. The addition of O-linked oligosaccharides did not occur in cells treated with the ionophore monensin or in a ricinresistant cell line defective in the processing of N-linked oligosaccharides. We conclude that extension of O-linked oligosaccharide chains on HSV1 glycoproteins, and probably also attachment of the first O-linked sugars, occurs as a late posttranslational modification in the Golgi apparatus.",1983-03-31,"Johnson, David C.; Spear, Patricia G.",Cell,,,True,custom_license
469,c65e2342fa3304d08c7e302bfb65cb53fefd0fde,Elsevier,Microinjection of mRNA coding for an anti-golgi antibody inhibits intracellular transport of a viral membrane protein,10.1016/0092-8674(84)90034-5,,6323023.0,els-covid,"Abstract Messenger RNA was prepared from a hybridoma cell line secreting a monoclonal antibody (53FC3) directed against a luminal epitope of a Golgi membrane protein (Mr = 135 kd) found in rodent cells. When this mRNA was microinjected into the cytoplasm of BHK cells, mouse IgG was seen to accumulate in the Golgi complex after 5–6 hr of incubation. No accumulation was seen in 3T3 cells which lack the epitope recognized by 53FC3. When microinjected BHK cells were infected with vesicular stomatitis virus, surface expression of the viral G protein was considerably reduced when compared with neighboring noninjected cells.",1984-04-30,"Burke, Brian; Warren, Graham",Cell,,,True,custom_license
470,b8262b20ee78e3803db0269871917feb9bbc1644,Elsevier,Identification of a small rna containing the trypanosome spliced leader: A donor of shared 5′ sequences of trypanosomatid mRNAs?,10.1016/0092-8674(84)90267-8,,6091897.0,els-covid,"Abstract The 35 nucleotide spliced leader (SL) sequence is found on the 5′ end of numerous trypanosome mRNAs, yet the tandemly organized reiteration units encoding this leader are not detectably linked to any of these structural genes. Here we report the presence of a class of discrete small SL RNA molecules that are derived from the genomic SL reiteration units of Trypanosoma brucei, Trypanosoma cruzi, and Leptomonas collosoma. These small SL RNAs are 135, 105, and 95 nucleotides, respectively, and contain a 5′-terminal SL or SL-like sequence. S1 nuclease analyses demonstrate that these small SL RNAs are transcribed from continuous sequence within the respective SL reiteration units. With the exception of the SL sequence and a concensus donor splice site immediately following it, these small RNAs are not well conserved. We suggest that the small SL RNAs may function as a donor of the SL sequence in an intermolecular process that places the SL at the 5′ terminus of many trypanosomatid mRNAs.",1984-10-31,"Milhausen, Michael; Nelson, Richard G.; Sather, Susan; Selkirk, Murray; Agabian, Nina",Cell,,,True,custom_license
471,d04f957ad43399778ec25698de9477811ae763e3,Elsevier,Trypanosome mRNAs share a common 5′ spliced leader sequence,10.1016/0092-8674(84)90552-X,,6088073.0,els-covid,"Abstract A 5′-terminal leader sequence of 35 nucleotides was found to be present on multiple trypanosome RNAs. Based on its representation in cDNA libraries, we estimate that many, if not all, trypanosome mRNAs contain this leader. This same leader was originally identified on mRNAs encoding the molecules responsible for antigenic variation, variant surface glycoproteins. Studies of selected cDNAs containing this leader sequence revealed that leader-containing transcripts can be stage-specific, stage-regulated, or constitutive. They can be abundant or rare, and transcribed from single or multigene families. No linkage between the genomic leader sequences and the structural gene exons was observed. Possible mechanisms by which the leader sequences are added to trypanosome mRNAs are discussed.",1984-08-31,"Parsons, Marilyn; Nelson, Richard G.; Watkins, Kenneth P.; Agabian, Nina",Cell,,,True,custom_license
472,7dc8be22d05d4108d6d1c517b68f662a6af66f2c,Elsevier,O-linked oligosaccharides of mouse egg ZP3 account for its sperm receptor activity,10.1016/0092-8674(85)90084-4,,2986849.0,els-covid,"Abstract Previously, we reported that ZP3, one of three different glycoproteins present in the mouse egg's zona pellucida, serves as a sperm receptor. Furthermore, small glycopeptides derived from egg ZP3 retain full sperm receptor activity, suggesting a role for carbohydrate, rather than polypeptide chain in receptor function. Here, we report that removal of O-linked oligosaccharides from ZP3 destroys its sperm receptor activity, whereas removal of O-linked oligosaccharides has no effect. A specific size class of O-linked oligosaccharides, recovered following mild alkaline hydrolysis and reduction of ZP3, is shown to possess sperm receptor activity and to bind to sperm. The results presented strongly suggest that mouse sperm bind to eggs via O-linked oligosaccharides present on ZP3.",1985-05-31,"Florman, Harvey M.; Wassarman, Paul M.",Cell,,,True,custom_license
473,6fd662a4dce8ebbf7e8326bf1b743237d640cea2,Elsevier,Cumulative index of reviews for 1980–1985,10.1016/0092-8674(85)90259-4,,,els-covid,,1985-12-31,,Cell,,,True,custom_license
474,a83f5d24cde3a8d49d4f37e4982085b8194a1252,Elsevier,Oligomerization is essential for transport of vesicular stomatitis viral glycoprotein to the cell surface,10.1016/0092-8674(86)90075-9,,3019557.0,els-covid,"Abstract Using ts045, a temperature sensitive strain of Vesicular stomatitis virus, we show that oligomerization of G protein is a prerequisite for its transport from RER to the Golgi apparatus and for its subsequent maturation. While wild-type G forms an oligomer in the RER, ts045 G synthesized at the nonpermissive temperature does not. When the permissive temperature is reinstated, ts045 G forms an oligomer and moves to the Golgi. The state of oligomerization was determined by chemical cross-linking and by the ability of a microinjected monoclonal antibody specific for the carboxy-terminal five amino acids of the cytoplasmic tail of G to cause patching of G in intracellular membranes. We conclude that formation of an oligomer of G protein, probably a trimer, is necessary for G protein maturation.",1986-09-12,"Kreis, Thomas E.; Lodish, Harvey F.",Cell,,,True,custom_license
475,047d29cfae5f3643475182d76da505f57b43db20,Elsevier,The mechanism of RNA recombination in poliovirus,10.1016/0092-8674(86)90600-8,,3021340.0,els-covid,"Abstract We have investigated RNA recombination among poliovirus genomes by analyzing both intratypic and intertypic recombinant crosses involving the same defined genetic markers. Sequence analysis of the recombinant junctions of 13 nonsibling intertypic recombinants showed that intertypic RNA recombination is not site-specific, nor does it require extensive homology between the recombining parents at the crossover site. To discriminate between breaking-rejoining and copy choice mechanisms of RNA recombination, we have inhibited the replication of the recombining parents independently and found opposite effects on the frequency of genetic recombination in intratypic crosses. The results strongly support a copy choice mechanism for RNA recombination, in which the viral RNA polymerase switches templates during negative strand synthesis.",1986-11-07,"Kirkegaard, Karla; Baltimore, David",Cell,,,True,custom_license
476,2d1428c1b0b4af758faf454ab1d2893468c5318a,Elsevier,Evidence for Trans splicing in trypanosomes,10.1016/0092-8674(86)90617-3,,3022935.0,els-covid,"Abstract The 5′ ends of trypanosome mRNAs consist of an identical sequence of 35 nucleotides. This “mini-exon” sequence is derived from the 5′ end of a 137 nucleotide RNA (medRNA). The remainder of each mRNA is derived from a protein-coding exon that is not linked to the mini-exon. We propose that medRNA is spliced in trans to de-novo-initiated transcripts of protein-coding genes. This trans splicing model predicts that the downstream portion of medRNA will be part of a branched structure and then be released as a free product (minRNA). We demonstrate that significant levels of minRNA exist in trypanosome RNA. Furthermore, minRNA can be released from high molecular weight RNA by a HeLa cell S100 “debranching” extract. We conclude that trnas splicing is the physiological process by which mature mRNA molecules are synthesized in trypanosomes.",1986-11-21,"Sutton, Richard E.; Boothroyd, John C.",Cell,,,True,custom_license
